probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol
ILMN_1752299	-0.632850867083338	10.3218502664286	-4.80349662410285	0.00093506159289998	0.00273613896363668	-1.92460589134853	RAB6B
ILMN_1765198	-0.892375721750001	5.49183355614286	-4.796088671545	0.000944856477884751	0.00276116033488273	-1.93576729418332	HEATR4
ILMN_2250923	0.608868928083332	8.37878954342857	4.79393386121725	0.000947726227800689	0.00276821888900291	-1.93901531078169	FOXP1
ILMN_1749415	-0.787503872749999	5.627695987	-4.79320815465256	0.000948694819601443	0.00277021914368614	-1.94010933521143	KCNJ1
ILMN_1772848	-0.63977497	4.87659535385714	-4.79205982327973	0.000950229655043485	0.00277375612586763	-1.94184062643771	FLJ46257
ILMN_3176989	-0.740474321500001	8.88472343628571	-4.78983659279377	0.000953208757776529	0.00278109542127508	-1.94519301083511	HAUS8
ILMN_1807212	-0.626909025333335	5.58574470557143	-4.78755954071874	0.000956270374444716	0.00278900287975436	-1.94862725297983	USP44
ILMN_1660935	0.676554137666667	9.71959218271429	4.78656055407096	0.000957616893893608	0.00279237386614302	-1.95013414499073	MGC5139
ILMN_1807464	-0.658375568833335	5.00839689657143	-4.78611938147485	0.000958212191569598	0.00279383154421701	-1.95079966224743	FLJ45139
ILMN_1714397	-1.06023421983333	10.1817862377143	-4.78403981511666	0.000961023614325698	0.00280147088846586	-1.95393708600898	CRYL1
ILMN_3186473	0.687564414250001	5.973804232	4.78340106957876	0.000961888928024625	0.00280371426865742	-1.9549008745512	LCLAT1
ILMN_1677954	-1.0105577535	5.47596170057143	-4.78124285589313	0.000964818868270242	0.00281029645487309	-1.95815776638391	OR4K17
ILMN_1700831	-0.698050446666667	5.06958902914286	-4.7811480848638	0.000964947746514045	0.00281039231791783	-1.95830079692948	SLC27A2
ILMN_1787548	0.866123096583332	9.58811921742857	4.78095540742598	0.000965209823738595	0.00281059656837872	-1.95859159378898	HSPG2
ILMN_1754643	0.628230520666667	5.34196978428571	4.7796051962473	0.000967048507074843	0.00281422509270555	-1.96062953139038	DGCR14
ILMN_1672478	-0.700335874916667	5.18179043114286	-4.77720102457274	0.000970331758350712	0.00282242407064964	-1.96425887805982	PRAMEF8
ILMN_1795507	-0.615569917416666	6.97695632614286	-4.77540599774063	0.000972790931271297	0.00282789184259281	-1.96696917222022	ABCA6
ILMN_1706813	-0.921400521750001	5.78355744514286	-4.77503842533712	0.000973295327092456	0.00282907728574715	-1.96752422062868	SLC6A14
ILMN_1712023	-0.679023258083333	5.660023475	-4.77160035521989	0.000978026779356919	0.00283997125351589	-1.9727167315897	SLC8A3
ILMN_1749324	-0.763311262416668	5.71200470942857	-4.77154007530925	0.000978109956051263	0.00283997125351589	-1.97280778662494	DPYS
ILMN_2359835	-0.678225466583333	5.36165681285714	-4.77070475234256	0.000979263350631058	0.00284275646542729	-1.97406962393956	SFTPB
ILMN_3249101	-0.765940286666667	5.00647114485714	-4.7660954031891	0.000985654132384048	0.00285829036308227	-1.98103421099903	SDR9C7
ILMN_1753005	0.784188586333332	4.96254734728571	4.7647741630814	0.00098749424969968	0.00286267759873838	-1.98303109947929	RELN
ILMN_1815716	0.80489481425	9.45854007385714	4.76153880097383	0.000992015783760219	0.00287265719642223	-1.98792194857558	LMLN
ILMN_1763520	-0.799998477250001	4.670604274	-4.76090179342699	0.000992908638880626	0.00287439002467568	-1.98888507170664	SULT2B1
ILMN_1715584	0.984939974333329	8.08383540914286	4.75842225291657	0.000996392279380523	0.0028825797938751	-1.9926345382284	SOCS5
ILMN_1741422	0.809167164166665	9.553474803	4.75832789293127	0.000996525109550674	0.0028825797938751	-1.99277724235553	FUT8
ILMN_3234751	-0.882289344750003	8.87799876514286	-4.75410269537355	0.00100249241621441	0.00289783737131962	-1.99916841033943	SNORD103A
ILMN_1669023	-1.179687321	5.65091380042857	-4.75311746693154	0.00100388937243732	0.00290158905170024	-2.00065904801078	FHL5
ILMN_1658965	0.614568429583334	6.59061130042857	4.75258954334252	0.0010046387748637	0.0029034685208609	-2.0014578438853	GABBR1
ILMN_1756210	-1.04216164375	5.62662890371429	-4.75198670661643	0.00100549525255519	0.00290508370866996	-2.00237003651717	OR6X1
ILMN_1760985	-0.715759508166667	4.99941473542857	-4.75130308125993	0.0010064674581875	0.00290703220367107	-2.00340453575251	HFE2
ILMN_1778308	-0.679508127333333	6.43718840185714	-4.74915129153214	0.00100953417538435	0.00291429549257026	-2.00666115712819	COL4A4
ILMN_1794485	0.593891690749999	5.07474677742857	4.74710263544673	0.00101246322295855	0.00292118083589567	-2.00976227720368	HDAC7A
ILMN_1740597	0.615887034250001	5.26851604814286	4.74623548070049	0.00101370577430847	0.00292401763706242	-2.01107509087682	CDKN2D
ILMN_1812249	-0.667482043666669	6.188002076	-4.73923905230999	0.00102379103897954	0.0029503759669864	-2.02167095561159	C15orf54
ILMN_1788351	0.660116350250002	9.549686558	4.73716055826653	0.00102680785639054	0.00295723508449923	-2.02482005118513	MAP4
ILMN_2215418	0.783281771166666	5.34479592885714	4.73700267874037	0.00102703739894619	0.00295723508449923	-2.02505927613696	SERPINA6
ILMN_2067453	0.643654609833333	5.44952445085714	4.73232945361407	0.00103385683029614	0.00297294749363927	-2.03214185667212	LCAP
ILMN_2359306	-0.752757097833334	5.59244997028571	-4.72839052153647	0.00103964245756973	0.00298694490041494	-2.03811387392949	CAPSL
ILMN_1783905	-0.991578449583335	5.45906748942857	-4.72769338791966	0.00104067004080526	0.00298877263298327	-2.03917105366234	LUZP4
ILMN_1680965	-0.983359076333332	5.20477545514286	-4.72761279035539	0.0010407889127937	0.00298877263298327	-2.0392932814228	LOC728454
ILMN_1772148	-0.60499993175	5.80264687428571	-4.72722625953305	0.00104135920298378	0.00299011709573291	-2.03987947513702	SULT1C4
ILMN_1711353	-0.95593004125	5.66971757814286	-4.72691989645126	0.0010418114511979	0.00299112238709122	-2.04034410480516	OR7A5
ILMN_1702613	-0.850808627333334	5.31311534285714	-4.72233652347367	0.00104860255590828	0.00300737693171813	-2.04729676197762	FLJ43987
ILMN_1665838	0.629610493749997	6.517078103	4.72209551096615	0.00104896097119618	0.00300811026649826	-2.04766244011348	SLC25A24
ILMN_1767869	-0.761527009750001	8.54995571071429	-4.71902805744728	0.00105353414545788	0.00301826916941245	-2.05231724731247	SNORD15A
ILMN_1763196	-0.621383853416667	6.676036227	-4.71730126848275	0.001056117963967	0.0030250796728065	-2.05493818142327	WDR72
ILMN_1712865	-0.623108344083335	5.39142686042857	-4.71631097366619	0.00105760282087995	0.00302844417810396	-2.05644144143607	SHE
ILMN_1690682	-0.666230778916669	7.55152997542857	-4.7150176398571	0.00105954542865489	0.0030337101953616	-2.05840491275648	B3GALT4
ILMN_1787749	0.626911949583331	9.40345958942857	4.71382322190586	0.00106134286153065	0.0030384563269229	-2.06021841683406	CASP8
ILMN_1696254	-0.624204223583334	9.60008746857143	-4.71188457048537	0.0010642672252714	0.00304514564651422	-2.06316231465207	CYB5D2
ILMN_1755674	-0.976730858750002	5.36531706671429	-4.71161548543669	0.00106467380957965	0.00304601138272178	-2.06357096831524	FAM12A
ILMN_1737662	-0.861219007416668	4.93774585357143	-4.70305739833991	0.00107769224067505	0.00307754434599403	-2.07657307251836	BARHL1
ILMN_2065383	-1.09044900716667	5.21610580728571	-4.70171310473166	0.00107975262060661	0.00308222589867089	-2.07861632892926	LOC164380
ILMN_1659678	-0.670121979333333	6.728788659	-4.69878656580913	0.0010842527028742	0.00309266001788946	-2.08306536260438	GABRA2
ILMN_1808388	-0.669743442083335	5.667791965	-4.69639178588447	0.0010879500663589	0.00309958339267636	-2.08670685937426	FOXI2
ILMN_1662791	-0.673878762833334	6.71998680057143	-4.69490643117605	0.00109025013359751	0.00310404378564488	-2.08896587646125	C10orf68
ILMN_2333670	-0.81853987325	9.85774842757143	-4.69490160253351	0.00109025761922975	0.00310404378564488	-2.08897322063932	RNASE1
ILMN_2167858	-0.686984142166668	4.79496670171429	-4.68952806695899	0.0010986222172746	0.00312512400513713	-2.09714811560238	C15orf43
ILMN_1719393	-0.624878721916668	5.61891963628571	-4.68811656694587	0.00110083078682464	0.00312988636817084	-2.09929611401143	TRHR
ILMN_1692191	0.764289453583336	9.76092191728571	4.682213931096	0.00111011831238804	0.00315292549493586	-2.10828157108776	GNA12
ILMN_1680692	-0.969418654583334	9.21655788742857	-4.67544299701072	0.00112087558879796	0.00317977735328376	-2.11859461887495	NUCKS1
ILMN_2301193	0.6210477475	11.4919899971429	4.67476644777323	0.00112195657424069	0.00318161114327865	-2.11962543509834	ATP8B2
ILMN_1716195	-0.78469739166667	10.4612729271429	-4.67016168510259	0.00112934377280042	0.00319977093522254	-2.12664306873022	HIST1H2BG
ILMN_1727352	-1.13075763558333	5.39353641	-4.66867474712951	0.00113174031397617	0.00320501064643576	-2.12890976548322	OR4S2
ILMN_3251676	-0.703218329333334	6.626111593	-4.66442719599609	0.00113861628054966	0.00322230167915508	-2.13538639968448	BCL2L15
ILMN_3248218	-0.610427697500002	11.0702088728571	-4.66363331744254	0.00113990637438641	0.00322499302662011	-2.13659716964809	SNORD104
ILMN_1797482	-0.585217690333337	8.64935953957143	-4.66285059193951	0.00114117987730745	0.00322799697739289	-2.13779101292524	GCDH
ILMN_1729541	0.617905009666667	5.26900916428571	4.65996062633954	0.00114589510300079	0.00324039572145405	-2.14219961587379	WBSCR23
ILMN_1777194	-0.763131653666666	5.692359546	-4.65978579721274	0.00114618102042055	0.00324089129892979	-2.14246635142117	ZNF157
ILMN_1670918	0.590638339583333	6.27702840628571	4.65772603428148	0.00114955533939644	0.00324886393690647	-2.14560922708816	INSR
ILMN_1746646	-0.607678678166669	5.67039913871429	-4.65759875101547	0.00114976420464311	0.00324914066708225	-2.14580346017239	CHRM5
ILMN_1676447	-0.665070327416667	5.52296220757143	-4.65465736555146	0.00115460220848947	0.00325998126452122	-2.15029259505395	GPR173
ILMN_1727426	-0.660602514916667	5.40792480628571	-4.64982483568135	0.0011625981859066	0.00327971176902753	-2.1576705189715	ERG
ILMN_1703205	-0.771176978750001	5.30786588871429	-4.64599814959316	0.00116897195947093	0.00329483578759442	-2.16351503004544	EDN3
ILMN_1720928	-0.917311042333333	4.57824294285714	-4.64506836607738	0.00117052626323653	0.00329889920304897	-2.16493538913379	FKSG2
ILMN_1779648	-0.767249711416664	8.57161118614286	-4.64474432878082	0.00117106847108938	0.00330010971669096	-2.16543042342304	HIST3H2A
ILMN_3309894	-0.833510292583334	4.68703558757143	-4.64411802251759	0.0011721172247453	0.00330274732287752	-2.16638727637722	MIR19B2
ILMN_2278686	-0.634980061916673	8.89674498	-4.63879427848279	0.00118107259180588	0.00332510198529467	-2.17452287091619	HISPPD2A
ILMN_2060145	-0.655419713166668	5.39631039428571	-4.63854715998873	0.00118149005946741	0.00332563786923328	-2.17490060289877	GRHL2
ILMN_1764266	-0.791772383	5.69498022528571	-4.63695034376795	0.00118419144115817	0.00333164053744998	-2.17734160772847	CKMT2
ILMN_1716957	0.620652393333333	5.04324576214286	4.63427001234633	0.00118874071983472	0.00334219201040319	-2.18143971957135	C1QL1
ILMN_1744886	-1.35243941508333	5.38535027242857	-4.62974895469534	0.00119645669586775	0.00336162662750523	-2.18835440871971	OR6T1
ILMN_1761476	0.750646231500003	10.6424940797143	4.62822979940468	0.00119906142506104	0.00336829868900841	-2.19067848229102	TTC3
ILMN_2295290	0.729516209666666	7.91056807285714	4.62677160528506	0.00120156734333609	0.00337372000475525	-2.19290958590939	BMP1
ILMN_2074880	0.597569799666666	5.34582475328571	4.62504556458676	0.00120454080817391	0.00338109628748903	-2.19555087564559	GTF3C6
ILMN_1782754	-0.759162701666669	5.06534222157143	-4.62304594233928	0.00120799542918561	0.0033888443475142	-2.19861131560536	PAGE4
ILMN_2275199	-0.91596199025	5.47772606542857	-4.62275994896272	0.00120849038843952	0.00338990814420033	-2.19904907487942	OPRM1
ILMN_1727965	0.626771994749999	5.24812995357143	4.61672358817162	0.00121898813982558	0.0034177183029959	-2.20829126206474	ALDH3B1
ILMN_2194852	-0.688005829500003	9.37534462971429	-4.61598186521232	0.00122028478047464	0.00342069874568775	-2.20942724044288	FLJ46309
ILMN_1713992	0.738921049666667	6.22358548814286	4.61566394665817	0.00122084100084896	0.00342193038953502	-2.20991416798285	ZNF16
ILMN_1658206	1.03783296758333	6.32667100871429	4.61356737200543	0.00122451590689412	0.00343058914506787	-2.21312564361646	C1orf102
ILMN_1711288	-0.681952559833335	5.14230599328571	-4.61286669257045	0.00122574670685288	0.00343370884926216	-2.21419905639227	RGS20
ILMN_2148819	0.694111449999998	11.8396778642857	4.61082416386114	0.0012293421373805	0.00344188870963899	-2.21732850340395	TUBA1A
ILMN_3251260	-0.601701933333334	5.04327222314286	-4.6108072863657	0.00122937189355724	0.00344188870963899	-2.21735436447417	CYP4F3
ILMN_1744295	-0.743267344000001	7.94332730142857	-4.60919573110415	0.00123221673061871	0.00344853468617822	-2.21982389600375	CDKN2A
ILMN_1654942	1.01365663791667	8.37253783785714	4.60873828594638	0.0012330255303854	0.00344980917716027	-2.22052494380791	NFIC
ILMN_1721564	-0.620929302916668	5.13024498614286	-4.60348909276794	0.00124234731224124	0.00347257240039943	-2.22857148588068	C3orf24
ILMN_1673457	-0.592052326166669	9.62591884171429	-4.60233657654111	0.00124440409193429	0.00347645300153918	-2.23033868305134	MECR
ILMN_1678234	-0.61090934775	4.83869429614286	-4.60202025241169	0.00124496924106416	0.00347757766354101	-2.23082374597611	MGC44328
ILMN_1737076	-0.648807240416668	4.87430602514286	-4.6005797166164	0.00124754639934615	0.00348311529267345	-2.23303288505842	HHLA2
ILMN_1685044	-0.642388176666667	8.44743622957143	-4.59452605399584	0.00125843915807814	0.0035075083986217	-2.2423195321981	MTUS1
ILMN_2292636	-0.876638968083332	4.80583262914286	-4.59364492548538	0.00126003309967547	0.00351109387828425	-2.24367163911127	DUOX1
ILMN_1770635	-0.59833411525	5.93905746828571	-4.59210209394157	0.00126282925380873	0.00351840497552932	-2.24603939031293	SOX2
ILMN_1680393	-0.588471813333333	11.0987093157143	-4.58678438345321	0.00127251782406718	0.0035413555523907	-2.25420280255151	SNORD55
ILMN_3262250	-0.699118687583335	8.86328586342857	-4.58115160587396	0.00128286725174114	0.00356812303801304	-2.26285399750515	LOC100125556
ILMN_2255001	-0.914775113249999	8.26584146285714	-4.58024338630706	0.00128454439192631	0.00357244848219963	-2.2642492973551	OVOS2
ILMN_1797892	-0.842705488833334	4.92809493471429	-4.57970524841009	0.00128553923724032	0.00357487575373496	-2.26507609169901	SCN11A
ILMN_1738246	-0.607717832916667	5.81118764057143	-4.57642176487538	0.00129162724157787	0.00359044174367422	-2.27012166679842	OR10A7
ILMN_3238931	-0.898866269583335	5.759408976	-4.57510107743798	0.0012940846611012	0.00359624874742347	-2.272151509928	DEFB130
ILMN_1742962	-0.638396380750001	5.58019395614286	-4.57417154002156	0.00129581726242306	0.00360033171043584	-2.27358031048047	CLEC6A
ILMN_1657349	-0.802777098083334	5.791655316	-4.57116180232317	0.00130144428141413	0.00361327225836298	-2.27820739474489	EPHA6
ILMN_1730492	0.586404984166665	6.25909906671429	4.56981943834199	0.00130396239682216	0.00361889109087726	-2.28027149504706	PROP1
ILMN_2168421	-0.806125243166667	5.79840887157143	-4.56553270553229	0.00131203876386151	0.00363820236717018	-2.28686463934705	SPATA8
ILMN_1761965	0.767396807833332	5.37097857228571	4.56529607512405	0.00131248614043378	0.003639098335789	-2.28722865627224	ZNF200
ILMN_1726928	0.604657802083333	6.69275468771429	4.56316296269213	0.00131652640551829	0.00364719286591648	-2.29051043430594	TCEA3
ILMN_2347622	-0.678611513166667	6.04036662914286	-4.5605714547997	0.00132145281448548	0.00365841800644804	-2.29449826343928	TRIM55
ILMN_1711517	-1.00711920775	5.49050227285714	-4.55841872932408	0.00132556010180735	0.00366770857723245	-2.29781156923565	OR6C6
ILMN_2389080	-0.590156465166669	5.02598071085714	-4.55740395702897	0.00132750096840514	0.00367169114655691	-2.29937364024519	IL4
ILMN_2170157	-0.642335660416668	5.15628277585714	-4.55597280169782	0.00133024338328726	0.00367753964689581	-2.30157689500749	VCY
ILMN_1680015	-0.825288942166669	5.42319432342857	-4.55514293121847	0.00133183637690726	0.00368159602583813	-2.30285459991353	VSX1
ILMN_2150586	-0.590720309333335	4.55048342185714	-4.54896706733926	0.00134375566683474	0.00371104156009575	-2.31236609839267	ZNF536
ILMN_1708778	-0.88657883891667	7.46219538428571	-4.54592122706431	0.00134967604228808	0.00372457942354222	-2.31705888281171	ASS1
ILMN_1740294	-0.647430536000003	7.94595890271429	-4.54125322050289	0.00135880372379753	0.00374483032669026	-2.3242533535994	MAP1D
ILMN_1769912	-0.888514015416668	5.81806086714286	-4.53974074104844	0.00136177532444947	0.0037513386730293	-2.32658505048087	OR4K14
ILMN_1653073	-0.717119845666668	4.87233874571429	-4.53956175350457	0.00136212744473957	0.00375151906509906	-2.32686100463135	OR10Q1
ILMN_2337058	0.633128985416667	8.960148388	4.53732370750409	0.00136653855909249	0.00376083842712373	-2.33031187104966	PORCN
ILMN_1708238	-0.839321312500002	5.76394891242857	-4.53618120635225	0.00136879627863659	0.00376563635696313	-2.33207376079621	OR52E2
ILMN_2228780	-0.611556889416667	5.646867338	-4.53404020515757	0.00137303790303671	0.00377624107723798	-2.33537593589015	SLC5A11
ILMN_1722330	-0.796665217749999	4.94110273171429	-4.53207846259782	0.00137693673216669	0.0037858973055583	-2.33840216300599	GK2
ILMN_1790556	-0.585917081416667	5.19754786785714	-4.53095981531667	0.00137916526588303	0.00379131275803852	-2.3401280404309	IL1F10
ILMN_1799280	-0.967831408083338	10.5729616944286	-4.53071923151707	0.00137964505307167	0.00379227570670208	-2.34049924081788	BDH1
ILMN_2329625	-0.63659480925	5.94274368357143	-4.52955524885297	0.00138196886175371	0.00379688133187517	-2.34229527523289	PCDH11X
ILMN_2335754	-0.605210125666669	6.08383331314286	-4.52853618117432	0.00138400679429755	0.00380141052063437	-2.34386785154093	CD1E
ILMN_3310623	-0.588091238166669	7.74089685657143	-4.52837156751131	0.0013843362902209	0.00380160242489863	-2.34412188830198	MIR128-1
ILMN_1666357	-0.782083177500001	5.46435916814286	-4.52772156095592	0.00138563818370006	0.00380423290087686	-2.34512503293437	ZPBP2
ILMN_1801776	0.769822041583332	5.97225556714286	4.52769875890005	0.0013856838775364	0.00380423290087686	-2.34516022399182	PSG9
ILMN_1811362	0.6372142615	6.19976340214286	4.52112604772033	0.00139892257230053	0.00383518512730022	-2.3553069344986	LOC653746
ILMN_1681938	-0.907431547166667	5.574598308	-4.52026935708608	0.00140065804795321	0.00383922416083019	-2.3566298817297	ALDH8A1
ILMN_1788305	-0.687074125166666	5.20906133485714	-4.51859914445417	0.0014040481707425	0.00384707622382057	-2.35920939099947	EFCAB5
ILMN_1731107	0.603731212749997	9.41559658642857	4.51578688108118	0.00140977621373469	0.00385807834961409	-2.36355353631968	CCDC92
ILMN_3309819	-0.71116977975	5.05070101171429	-4.50985349469856	0.00142194350883867	0.00388810603700659	-2.37272234313264	MIR1912
ILMN_1710954	0.658741611333332	8.91360524257143	4.50923462286809	0.00142321904804521	0.00389086723506384	-2.37367894680746	LOC283932
ILMN_2295318	-0.834860256000002	9.55377631657143	-4.50793209200825	0.00142590765544846	0.00389564781750339	-2.37569246171839	RGPD5
ILMN_3244220	-0.683795172416667	4.74985885914286	-4.50768696780607	0.00142641423311213	0.00389632877685746	-2.37607141145486	DEFB107B
ILMN_1671725	0.76119483025	9.58597479742857	4.50404711998926	0.00143395908161508	0.00391438214999046	-2.38169936328681	REPIN1
ILMN_1807745	-0.78770385575	5.086134956	-4.50385717183851	0.00143435398445953	0.00391509520317805	-2.38199310991916	GYS2
ILMN_1683867	-0.612151915416668	5.58291762214286	-4.50052641984037	0.00144129755235732	0.00393258164732919	-2.3871447446199	CENTD1
ILMN_3236671	-0.645927975500001	4.76211050771429	-4.49970521984651	0.00144301501056563	0.00393616752835455	-2.38841510881714	CLRN2
ILMN_2295844	0.608135299166666	6.51874929257143	4.49626650200308	0.00145023054015833	0.00395253619065022	-2.39373563192049	VAMP1
ILMN_1684000	-0.639809557083335	5.21226158314286	-4.49457320961133	0.00145379776947524	0.00395967891360515	-2.396356132397	EDA
ILMN_1734676	-0.811034636250001	5.54147069742857	-4.49417834827459	0.00145463096454529	0.00396047487883125	-2.39696726482153	SLC5A12
ILMN_3248891	-0.974561666750001	6.045698876	-4.49073190839911	0.00146192498449821	0.0039770063326549	-2.40230223602816	GLB1L3
ILMN_3246699	-0.762118424583334	6.46863375871429	-4.48958737764294	0.00146435589843493	0.00398250951761394	-2.40407427490758	BET3L
ILMN_1764769	-0.629597862333338	8.89966346528571	-4.48736076435428	0.00146909747491953	0.00399392123589106	-2.40752215787183	VWA5A
ILMN_2129312	-0.801021721916667	4.71092076942857	-4.48509139832642	0.00147394697968155	0.00400636136068073	-2.41103691104102	KRT33A
ILMN_1658176	-0.628566768583334	6.23389195471429	-4.48377931337968	0.00147675863169901	0.00401251405913021	-2.41306935213377	ABCG1
ILMN_1702933	-0.585499450833337	10.7957086485714	-4.48056267539959	0.00148367580438057	0.0040283187401525	-2.41805293019714	ADM2
ILMN_1722445	-0.616730032166668	5.95061518642857	-4.47872057320652	0.00148765270957405	0.00403724488924808	-2.42090753195209	MC4R
ILMN_1669802	-0.634965945666666	4.99914627342857	-4.47688734807809	0.00149162175960876	0.00404651627884601	-2.42374881785773	CYP8B1
ILMN_1702383	-0.587385312333334	8.28586100242857	-4.47477575782566	0.0014962075141568	0.00405707750482241	-2.42702208165466	CNGB1
ILMN_3248874	-0.772951665583333	9.42796359428571	-4.47327744392788	0.00149947054700289	0.00406517265034064	-2.42934503358524	SNORD8
ILMN_1766270	0.761043145500001	7.04470883742857	4.46536000637981	0.00151683986497218	0.00410580048486093	-2.44162491502244	OR51M1
ILMN_3243129	-0.870916662333333	7.84631026614286	-4.46507161777518	0.00151747657669124	0.00410714432055481	-2.44207235775926	SNORA17
ILMN_1799099	-0.695613447583334	8.16854308071429	-4.46268489245999	0.00152275702160681	0.00411928745293122	-2.44577584290828	TEKT3
ILMN_2222163	-0.758067062333335	9.67852479885714	-4.46266229906163	0.0015228071014319	0.00411928745293122	-2.44581090466458	HIST1H3B
ILMN_1787085	-0.628211148916669	5.76050483328571	-4.45902076561545	0.00153090185048196	0.00413842522209408	-2.45146291824352	GLRA3
ILMN_1796673	-0.758608868500001	5.223836526	-4.45784423811985	0.00153352696211724	0.00414416495241156	-2.45328937228332	RIT2
ILMN_1705689	0.660573434416666	5.57450250128571	4.45564214823491	0.00153845327645783	0.00415546985805824	-2.45670840469998	ADAM12
ILMN_2408938	-0.684568408916666	9.28758402271429	-4.45105636673284	0.00154876650071025	0.00417947170782343	-2.4638304546407	LRRC20
ILMN_1701891	-1.0579920715	5.989584784	-4.448307907738	0.00155498303508252	0.00419431502094423	-2.46810032026224	LOC401137
ILMN_1802104	-0.635080757166668	4.70528776585714	-4.44484785888528	0.00156284697630228	0.00421319835229791	-2.47347707079598	SCGB1D4
ILMN_1724437	-0.638950752500001	10.5955270542857	-4.44474607122703	0.00156307895969649	0.00421343587396094	-2.47363526748836	GCAT
ILMN_1702618	0.611505554999999	5.79330868371429	4.44369504545981	0.00156547649498294	0.00421919233836927	-2.47526883295879	ASB4
ILMN_1690696	-1.37565986333333	5.93612000885714	-4.43969016315755	0.0015746482393809	0.00423688213072893	-2.48149476789988	OR5A2
ILMN_1651238	0.896535944083333	6.45957495242857	4.43579561600998	0.00158362234809449	0.0042574479449139	-2.48755117183134	TRPV1
ILMN_1733860	-0.756387945416668	4.98191973757143	-4.43227184254468	0.00159178915853419	0.00427783293637457	-2.49303267949547	SYNPR
ILMN_1815812	-0.674646766000004	8.29326164928571	-4.42987066157043	0.00159737996628591	0.00428970860272195	-2.4967688268547	C16orf5
ILMN_1670064	-0.782292633333335	5.51939742442857	-4.42694562076924	0.00160421884593617	0.00430412724720482	-2.50132108818921	C1orf210
ILMN_1741430	-0.835519254416666	5.99009284471429	-4.42525511421491	0.00160818557539605	0.00431358440881785	-2.5039525397464	MAGEA10
ILMN_1678189	-0.670563393499999	5.942672965	-4.4245172029407	0.00160992034662624	0.0043174532922084	-2.50510129219482	C9orf153
ILMN_3248668	-0.687064770583336	5.609830483	-4.42007258814445	0.00162041162867067	0.0043435405431349	-2.51202198875732	LOC338651
ILMN_1780659	-0.770640995833336	7.726454484	-4.41757672102803	0.00162633497063362	0.00435667943788928	-2.51590941430822	NUDT6
ILMN_1734559	-0.603832247416667	9.57034901014286	-4.41677508598186	0.0016282423595789	0.00436139005764824	-2.51715816757217	SORD
ILMN_1659773	0.591177869666666	5.46552261985714	4.41616749443022	0.00162968963735487	0.00436446831549495	-2.51810470328868	PCDHAC2
ILMN_1783285	0.649037606249999	5.22831150814286	4.41507139250308	0.00163230401666436	0.00436987138934234	-2.51981238468353	CTPS
ILMN_1732630	-0.834097874333334	5.54497627657143	-4.41262246609303	0.00163816128739392	0.00438314785759078	-2.52362827021858	CRISP1
ILMN_1807272	-0.746094256583334	5.44641736214286	-4.40844074294797	0.00164821493093195	0.00440562013986328	-2.53014596360294	PRSS48
ILMN_3236224	-0.808535039083333	10.082118731	-4.40404167969926	0.00165886221171057	0.0044300364645216	-2.53700483613835	SNORA74A
ILMN_1661282	-1.03050741925	5.25289414057143	-4.39859503446706	0.00167214681349514	0.0044626646708471	-2.545500511563	FRMPD2
ILMN_1778687	-0.776718192583334	6.35178724914286	-4.39846155449888	0.00167247379862368	0.00446313059893334	-2.54570876142632	RHCG
ILMN_2303010	-0.862617656083333	5.62721783742857	-4.39438869288846	0.00168248393981889	0.00448453100733561	-2.55206416957319	KCNC2
ILMN_2080684	-0.6460303695	4.89408364885714	-4.39090209937902	0.00169110396207033	0.00450177070532039	-2.55750643941861	IQCA1
ILMN_1768076	-0.673911921583334	8.28266618571429	-4.38701914280585	0.00170075941713778	0.00452130896249816	-2.56356923180809	ZC3H14
ILMN_1708398	0.671312584166666	5.53111142128571	4.38001816793932	0.00171831714561248	0.00456218654662389	-2.57450533139601	SLC25A41
ILMN_1774358	0.729924427749998	6.579965749	4.37555523783622	0.00172961056300587	0.00458718034211438	-2.58148006735722	LRDD
ILMN_1668484	0.658670639166666	5.15972052571429	4.37349083782598	0.00173486127278097	0.00459943983101491	-2.58470720415881	LRRC47
ILMN_1684184	0.734296380833334	5.95268302457143	4.37001208868447	0.00174374781955522	0.00461881827927594	-2.590146527798	DYRK2
ILMN_2285603	0.826371861833332	7.01528906814286	4.36990683746939	0.00174401744180241	0.00461911465887524	-2.5903111211911	DMPK
ILMN_2195703	-1.04953991183334	8.27735301685714	-4.36806140698075	0.00174875211641869	0.00462956117603699	-2.59319726195457	PPARGC1B
ILMN_3242448	-0.808766204833335	8.14914851428571	-4.3644908026883	0.00175795189942561	0.00464971291317548	-2.59878270172573	SNORA11D
ILMN_1675172	-0.754063287166669	8.30311376271429	-4.36292032968753	0.0017620146077419	0.00465751401640234	-2.60123988199176	RGS9BP
ILMN_1672902	0.622903107999999	7.69730787914286	4.36274440184161	0.00176247034456205	0.00465829819860105	-2.60151516029791	EIF4G1
ILMN_1753547	-0.966690412000002	8.92967296885714	-4.3612701514948	0.00176629429833403	0.0046658784527072	-2.60382210820721	STAT5A
ILMN_3248575	-0.935464764000002	8.35423986128571	-4.35430966431352	0.00178446849314064	0.00470497522477929	-2.61471780555735	SNORA42
ILMN_1672000	-0.81100014266667	8.63115772471428	-4.35344537635212	0.00178673907381824	0.00470968980888993	-2.61607116070744	LOC642460
ILMN_1683694	-0.741167459416667	5.66669078514286	-4.35224542008207	0.00178989660144962	0.00471631473577938	-2.61795028317331	SLC6A4
